"source","target","total_reviews.x","rating_sum.x","mean_rating.x","total_reviews.y","rating_sum.y","mean_rating.y","n","mean_rating"
"AdEFp9zXwOO84mc1OC37aA","QbmcCE_cLq4WO8ZMKImaLw",15,71,4.73333333333333,666,2567,3.85435435435435,681,3.87371512481645
"AdEFp9zXwOO84mc1OC37aA","RRtu1D6qpVcpiQnMM8EhIg",15,71,4.73333333333333,31,127,4.09677419354839,46,4.30434782608696
"AdEFp9zXwOO84mc1OC37aA","-5RN56jH78MV2oquLV_G8g",15,71,4.73333333333333,96,426,4.4375,111,4.47747747747748
"QhwkFogGQA-Ar176Ul5PUQ","FvDa81O48IZx_LhjSiv_bQ",62,258,4.16129032258065,39,179,4.58974358974359,101,4.32673267326733
"QhwkFogGQA-Ar176Ul5PUQ","HY86y34XyAyUJyUXk5E43A",62,258,4.16129032258065,21,81,3.85714285714286,83,4.08433734939759
"QhwkFogGQA-Ar176Ul5PUQ","-j68F3i6vq1K7Fj9HuncHQ",62,258,4.16129032258065,54,191,3.53703703703704,116,3.87068965517241
"QhwkFogGQA-Ar176Ul5PUQ","WzDvQdS7MQrWK7vyDjdR4Q",62,258,4.16129032258065,177,570,3.22033898305085,239,3.46443514644351
"QhwkFogGQA-Ar176Ul5PUQ","GjQbbMwu8OzictyBdgYY5g",62,258,4.16129032258065,112,454,4.05357142857143,174,4.09195402298851
"QhwkFogGQA-Ar176Ul5PUQ","s5-VDvUqyYnD8RG3LPqnbQ",62,258,4.16129032258065,539,2057,3.81632653061224,601,3.85191347753744
"QhwkFogGQA-Ar176Ul5PUQ","KcWUgvyl64Vp0PfwQRZQkw",62,258,4.16129032258065,121,463,3.82644628099174,183,3.93989071038251
"QhwkFogGQA-Ar176Ul5PUQ","AM36SGbY0Beq3Jtc9YQv4A",62,258,4.16129032258065,35,135,3.85714285714286,97,4.05154639175258
"QhwkFogGQA-Ar176Ul5PUQ","OsMRIq2-M9jMVVPFiqp4sA",62,258,4.16129032258065,108,414,3.83333333333333,170,3.95294117647059
"QhwkFogGQA-Ar176Ul5PUQ","4ntvolhaYeSCbHY1dhA53A",62,258,4.16129032258065,208,784,3.76923076923077,270,3.85925925925926
"QhwkFogGQA-Ar176Ul5PUQ","lfmvmL6iHq9-IDABLeNsuw",62,258,4.16129032258065,316,1240,3.92405063291139,378,3.96296296296296
"QhwkFogGQA-Ar176Ul5PUQ","w29d_3Ua0_JlOaAk89Sr2w",62,258,4.16129032258065,214,657,3.07009345794393,276,3.31521739130435
"QhwkFogGQA-Ar176Ul5PUQ","y8VQQO_WkYNjSLcq6hyjPA",62,258,4.16129032258065,251,954,3.800796812749,313,3.87220447284345
"QhwkFogGQA-Ar176Ul5PUQ","ghnQrKVEjiWZ3UE1XDzJUQ",62,258,4.16129032258065,154,557,3.61688311688312,216,3.77314814814815
"QhwkFogGQA-Ar176Ul5PUQ","Iyy4pDmnKTZkAorzclO4Eg",62,258,4.16129032258065,157,630,4.01273885350319,219,4.05479452054795
"QhwkFogGQA-Ar176Ul5PUQ","72ngj2ky908bsW9Ae40R0A",62,258,4.16129032258065,75,309,4.12,137,4.13868613138686
"QhwkFogGQA-Ar176Ul5PUQ","aGbjLWzcrnEx2ZmMCFm3EA",62,258,4.16129032258065,1237,4810,3.88843977364592,1299,3.90146266358737
"QhwkFogGQA-Ar176Ul5PUQ","1CaDfssfTHQAcm_U6QgldQ",62,258,4.16129032258065,4,18,4.5,66,4.18181818181818
"QhwkFogGQA-Ar176Ul5PUQ","3wuzMFwVbbLCffN3gpikOQ",62,258,4.16129032258065,9,34,3.77777777777778,71,4.11267605633803
"QhwkFogGQA-Ar176Ul5PUQ","2QtowmXBL6-4KMpfavljbw",62,258,4.16129032258065,93,412,4.43010752688172,155,4.32258064516129
"QhwkFogGQA-Ar176Ul5PUQ","sIyHTizqAiGu12XMLX3N3g",62,258,4.16129032258065,1242,4720,3.80032206119163,1304,3.81748466257669
"QhwkFogGQA-Ar176Ul5PUQ","glmwOs55H49Q_D8ENZtqYQ",62,258,4.16129032258065,88,272,3.09090909090909,150,3.53333333333333
"QhwkFogGQA-Ar176Ul5PUQ","0i0PwU8lpj4evYKQogWxcA",62,258,4.16129032258065,112,431,3.84821428571429,174,3.95977011494253
"QhwkFogGQA-Ar176Ul5PUQ","M3sHcgWd1gqw5c3L8QnAHQ",62,258,4.16129032258065,148,505,3.41216216216216,210,3.63333333333333
"QhwkFogGQA-Ar176Ul5PUQ","IRYj1b1-mlXqABVsl9SoqQ",62,258,4.16129032258065,503,2108,4.19085487077535,565,4.18761061946903
"QhwkFogGQA-Ar176Ul5PUQ","IaUXrUfy2iYrR6dHgvTpUg",62,258,4.16129032258065,24,71,2.95833333333333,86,3.82558139534884
"QhwkFogGQA-Ar176Ul5PUQ","LjxKWM9wmyp7iYDkEMdwGQ",62,258,4.16129032258065,15,48,3.2,77,3.97402597402597
"QhwkFogGQA-Ar176Ul5PUQ","nZgYNbl1XlZyyKlISMoG6w",62,258,4.16129032258065,257,741,2.88326848249027,319,3.13166144200627
"QhwkFogGQA-Ar176Ul5PUQ","RE3xkxkjmHQIARrLSIeerg",62,258,4.16129032258065,91,339,3.72527472527473,153,3.90196078431373
"QhwkFogGQA-Ar176Ul5PUQ","NVunai1t_GXQCAdDzFWJkQ",62,258,4.16129032258065,108,369,3.41666666666667,170,3.68823529411765
"QhwkFogGQA-Ar176Ul5PUQ","eq6lQI039SBLC6sHm3idGA",62,258,4.16129032258065,524,2156,4.11450381679389,586,4.11945392491468
"QhwkFogGQA-Ar176Ul5PUQ","zt1TpTuJ6y9n551sw9TaEg",62,258,4.16129032258065,859,3061,3.56344586728754,921,3.60369163952226
"QhwkFogGQA-Ar176Ul5PUQ","BqrTtox0JbG-P_DKBB5bBw",62,258,4.16129032258065,453,1734,3.82781456953642,515,3.86796116504854
"QhwkFogGQA-Ar176Ul5PUQ","BUpMSaHWxlWTgKTDIzz5Lw",62,258,4.16129032258065,90,316,3.51111111111111,152,3.77631578947368
"QhwkFogGQA-Ar176Ul5PUQ","amr-TqfnMpxmWf2RqnK_lA",62,258,4.16129032258065,90,350,3.88888888888889,152,4
"QhwkFogGQA-Ar176Ul5PUQ","vSf0pqvaLp5sVSjJPeOqqQ",62,258,4.16129032258065,216,783,3.625,278,3.74460431654676
"QhwkFogGQA-Ar176Ul5PUQ","QbmcCE_cLq4WO8ZMKImaLw",62,258,4.16129032258065,666,2567,3.85435435435435,728,3.88049450549451
"QhwkFogGQA-Ar176Ul5PUQ","Fc7OrZXf4Welvt9TJ7K-sg",62,258,4.16129032258065,44,156,3.54545454545455,106,3.90566037735849
"QhwkFogGQA-Ar176Ul5PUQ","RJquknTxmUKhbziIS9hSnw",62,258,4.16129032258065,59,231,3.91525423728814,121,4.04132231404959
"QhwkFogGQA-Ar176Ul5PUQ","KcSJUq1kwO8awZRMS6Q49g",62,258,4.16129032258065,77,259,3.36363636363636,139,3.71942446043165
"QhwkFogGQA-Ar176Ul5PUQ","Ieuv-XET6SR_qIscZzgD-A",62,258,4.16129032258065,90,361,4.01111111111111,152,4.07236842105263
"QhwkFogGQA-Ar176Ul5PUQ","a4cMKOjdVLTmJNhRl6-17g",62,258,4.16129032258065,119,425,3.57142857142857,181,3.77348066298343
"QhwkFogGQA-Ar176Ul5PUQ","zTCCbg7mGslxACL5KlAPIQ",62,258,4.16129032258065,230,756,3.28695652173913,292,3.47260273972603
"QhwkFogGQA-Ar176Ul5PUQ","OiCxoAIoBvEWxf7p1qVVmA",62,258,4.16129032258065,151,620,4.10596026490066,213,4.12206572769953
"QhwkFogGQA-Ar176Ul5PUQ","Xhg93cMdemu5pAMkDoEdtQ",62,258,4.16129032258065,616,1848,3,678,3.10619469026549
"QhwkFogGQA-Ar176Ul5PUQ","n8aEflHJYlK_c7yy8xkwpQ",62,258,4.16129032258065,52,194,3.73076923076923,114,3.96491228070175
"QhwkFogGQA-Ar176Ul5PUQ","RhqrOvy6Zr8vn5pJ9PkF1A",62,258,4.16129032258065,53,206,3.88679245283019,115,4.03478260869565
"QhwkFogGQA-Ar176Ul5PUQ","kwEQ3uY9Jwmknb5kNg3UlA",62,258,4.16129032258065,103,388,3.76699029126214,165,3.91515151515152
"QhwkFogGQA-Ar176Ul5PUQ","SBvw-IpLThBeiJF5qs9oMQ",62,258,4.16129032258065,38,163,4.28947368421053,100,4.21
"QhwkFogGQA-Ar176Ul5PUQ","NsnZ5GhagXBKrCOelxVQxw",62,258,4.16129032258065,283,1148,4.0565371024735,345,4.07536231884058
"QhwkFogGQA-Ar176Ul5PUQ","g_xxHSr7uglGfd9tXfyHkA",62,258,4.16129032258065,21,72,3.42857142857143,83,3.97590361445783
"QhwkFogGQA-Ar176Ul5PUQ","3MmHmJXr8Ltk_Z5EGE4KUw",62,258,4.16129032258065,170,609,3.58235294117647,232,3.73706896551724
"QhwkFogGQA-Ar176Ul5PUQ","2e2e7WgqU1BnpxmQL5jbfw",62,258,4.16129032258065,629,2537,4.03338632750397,691,4.04486251808973
"QhwkFogGQA-Ar176Ul5PUQ","3w5gd4EuSc75UKYMJiNUPA",62,258,4.16129032258065,57,232,4.07017543859649,119,4.11764705882353
"QhwkFogGQA-Ar176Ul5PUQ","05tazaFQt1EnQ_Gk_1AFyg",62,258,4.16129032258065,139,516,3.71223021582734,201,3.85074626865672
"QhwkFogGQA-Ar176Ul5PUQ","a1t31qMLd5fQocEjbSJ61A",62,258,4.16129032258065,60,127,2.11666666666667,122,3.15573770491803
"QhwkFogGQA-Ar176Ul5PUQ","btp0v0Qk7CmOmuMdt3aqkQ",62,258,4.16129032258065,60,237,3.95,122,4.05737704918033
"QhwkFogGQA-Ar176Ul5PUQ","58JfJkxb9BUcvmB2_W_mQA",62,258,4.16129032258065,3,12,4,65,4.15384615384615
"QhwkFogGQA-Ar176Ul5PUQ","NK-8zniVfA21IQoQCynrDg",62,258,4.16129032258065,51,152,2.98039215686275,113,3.6283185840708
"QhwkFogGQA-Ar176Ul5PUQ","c12WDNrP2wyQgbnEYDdxCw",62,258,4.16129032258065,97,267,2.75257731958763,159,3.30188679245283
"QhwkFogGQA-Ar176Ul5PUQ","lyC2KqGiFIwct39jbdIdJg",62,258,4.16129032258065,81,358,4.41975308641975,143,4.30769230769231
"QhwkFogGQA-Ar176Ul5PUQ","Z1KDov5DRTG-rYF_6TyO1A",62,258,4.16129032258065,81,330,4.07407407407407,143,4.11188811188811
"QhwkFogGQA-Ar176Ul5PUQ","vW4G1hwiW6LkuhAfbeRfqg",62,258,4.16129032258065,68,211,3.10294117647059,130,3.60769230769231
"QhwkFogGQA-Ar176Ul5PUQ","tcphcsPONrP82kUyvcELoA",62,258,4.16129032258065,115,398,3.46086956521739,177,3.70621468926554
"QhwkFogGQA-Ar176Ul5PUQ","rBPQuQgTcMtUq5-RYhY2uQ",62,258,4.16129032258065,217,713,3.28571428571429,279,3.48028673835125
"QhwkFogGQA-Ar176Ul5PUQ","YNQgak-ZLtYJQxlDwN-qIg",62,258,4.16129032258065,339,1159,3.4188790560472,401,3.53366583541147
"QhwkFogGQA-Ar176Ul5PUQ","szw8OGJlsqaA3i2oe7dn9A",62,258,4.16129032258065,185,751,4.05945945945946,247,4.08502024291498
"QhwkFogGQA-Ar176Ul5PUQ","jOuERtVf7QePnK9ZcdH5XA",62,258,4.16129032258065,287,1125,3.9198606271777,349,3.96275071633238
"QhwkFogGQA-Ar176Ul5PUQ","-5RN56jH78MV2oquLV_G8g",62,258,4.16129032258065,96,426,4.4375,158,4.32911392405063
"QhwkFogGQA-Ar176Ul5PUQ","5rDosv0aIBhLg81IMSnlyg",62,258,4.16129032258065,119,455,3.82352941176471,181,3.93922651933702
"QhwkFogGQA-Ar176Ul5PUQ","voPFKvVFm7b01xUyJixFYA",62,258,4.16129032258065,68,303,4.45588235294118,130,4.31538461538462
"QhwkFogGQA-Ar176Ul5PUQ","SLyacGZuMUKqrQJEooSkjw",62,258,4.16129032258065,180,502,2.78888888888889,242,3.1404958677686
"QhwkFogGQA-Ar176Ul5PUQ","CZjcFdvJhksq9dy58NVEzw",62,258,4.16129032258065,327,1078,3.29663608562691,389,3.43444730077121
"QhwkFogGQA-Ar176Ul5PUQ","6qXQQOWdUZiJmWVqkWB-3w",62,258,4.16129032258065,64,218,3.40625,126,3.77777777777778
"QhwkFogGQA-Ar176Ul5PUQ","KjymOs12Mpy0Kd54b7T9MA",62,258,4.16129032258065,233,876,3.75965665236052,295,3.84406779661017
"QhwkFogGQA-Ar176Ul5PUQ","tFU2Js_nbIZOrnKfYJYBBg",62,258,4.16129032258065,334,1285,3.84730538922156,396,3.89646464646465
"QhwkFogGQA-Ar176Ul5PUQ","SsTxjxo8qvqBMvan1rzNzg",62,258,4.16129032258065,339,1338,3.94690265486726,401,3.98004987531172
"QhwkFogGQA-Ar176Ul5PUQ","4bEjOyTaDG24SY5TxsaUNQ",62,258,4.16129032258065,1099,4541,4.1319381255687,1161,4.13350559862188
"QhwkFogGQA-Ar176Ul5PUQ","DO3Gk17RyJVW7zYMCtYPnw",62,258,4.16129032258065,300,1205,4.01666666666667,362,4.0414364640884
"QhwkFogGQA-Ar176Ul5PUQ","xyTJYlbE_MLouK6rCou6zg",62,258,4.16129032258065,297,1142,3.84511784511785,359,3.89972144846797
"QhwkFogGQA-Ar176Ul5PUQ","Q_Rwcv9APBLggk2KAsBEvg",62,258,4.16129032258065,210,803,3.82380952380952,272,3.90073529411765
"FvDa81O48IZx_LhjSiv_bQ","HY86y34XyAyUJyUXk5E43A",39,179,4.58974358974359,21,81,3.85714285714286,60,4.33333333333333
"FvDa81O48IZx_LhjSiv_bQ","vlKGOytpJnYGW-bnILhg6Q",39,179,4.58974358974359,72,299,4.15277777777778,111,4.30630630630631
"FvDa81O48IZx_LhjSiv_bQ","XqpUYK7tjHe_gi0BrNf1sw",39,179,4.58974358974359,95,400,4.21052631578947,134,4.32089552238806
"FvDa81O48IZx_LhjSiv_bQ","WnBSlcek6ACsjE0UDJ1l2A",39,179,4.58974358974359,203,842,4.14778325123153,242,4.21900826446281
"FvDa81O48IZx_LhjSiv_bQ","QXffVRWRLx3pZzgN9KeQkA",39,179,4.58974358974359,71,211,2.97183098591549,110,3.54545454545455
"FvDa81O48IZx_LhjSiv_bQ","GjQbbMwu8OzictyBdgYY5g",39,179,4.58974358974359,112,454,4.05357142857143,151,4.19205298013245
"FvDa81O48IZx_LhjSiv_bQ","cny9rhnhcYsJuTq2q4wp2A",39,179,4.58974358974359,69,250,3.6231884057971,108,3.97222222222222
"FvDa81O48IZx_LhjSiv_bQ","bdsKG7MQIMmZ73lgOaTZ0A",39,179,4.58974358974359,84,187,2.22619047619048,123,2.97560975609756
"FvDa81O48IZx_LhjSiv_bQ","s5-VDvUqyYnD8RG3LPqnbQ",39,179,4.58974358974359,539,2057,3.81632653061224,578,3.86851211072664
"FvDa81O48IZx_LhjSiv_bQ","KcWUgvyl64Vp0PfwQRZQkw",39,179,4.58974358974359,121,463,3.82644628099174,160,4.0125
"FvDa81O48IZx_LhjSiv_bQ","ZOcfu9B5657he_gBXVeIcQ",39,179,4.58974358974359,105,373,3.55238095238095,144,3.83333333333333
"FvDa81O48IZx_LhjSiv_bQ","ateowLnq6kpgNNWHzCDByQ",39,179,4.58974358974359,593,2244,3.78414839797639,632,3.83386075949367
"FvDa81O48IZx_LhjSiv_bQ","0xSf8B4DBEk8ecV7YYXVUw",39,179,4.58974358974359,86,313,3.63953488372093,125,3.936
"FvDa81O48IZx_LhjSiv_bQ","r69rxmc9pdU4AnZkBhTNLA",39,179,4.58974358974359,111,355,3.1981981981982,150,3.56
"FvDa81O48IZx_LhjSiv_bQ","4ntvolhaYeSCbHY1dhA53A",39,179,4.58974358974359,208,784,3.76923076923077,247,3.89878542510121
"FvDa81O48IZx_LhjSiv_bQ","Mt5fXe2EsPyFcZRU8y4j3w",39,179,4.58974358974359,10,29,2.9,49,4.24489795918367
"FvDa81O48IZx_LhjSiv_bQ","nrnnVdMNJHn8H1FtcKeybg",39,179,4.58974358974359,89,309,3.47191011235955,128,3.8125
"FvDa81O48IZx_LhjSiv_bQ","UjAj7SjUQg8znkwk_gaDJw",39,179,4.58974358974359,247,872,3.53036437246964,286,3.67482517482518
"FvDa81O48IZx_LhjSiv_bQ","x42C5j84k0Y4H20fcJwbRQ",39,179,4.58974358974359,106,423,3.99056603773585,145,4.15172413793103
"FvDa81O48IZx_LhjSiv_bQ","lfmvmL6iHq9-IDABLeNsuw",39,179,4.58974358974359,316,1240,3.92405063291139,355,3.99718309859155
"FvDa81O48IZx_LhjSiv_bQ","j5QZe4uDRI8OO5v0tFBkFA",39,179,4.58974358974359,52,201,3.86538461538462,91,4.17582417582418
"FvDa81O48IZx_LhjSiv_bQ","BeSDpZgoDwYfTMUBJQwdEQ",39,179,4.58974358974359,74,216,2.91891891891892,113,3.49557522123894
"FvDa81O48IZx_LhjSiv_bQ","y8VQQO_WkYNjSLcq6hyjPA",39,179,4.58974358974359,251,954,3.800796812749,290,3.90689655172414
"FvDa81O48IZx_LhjSiv_bQ","1Zj3JOukVxyU2kq4Vhju9A",39,179,4.58974358974359,97,390,4.02061855670103,136,4.18382352941176
"FvDa81O48IZx_LhjSiv_bQ","shKCOCGEQctC7N4AvP3nWw",39,179,4.58974358974359,10,45,4.5,49,4.57142857142857
"FvDa81O48IZx_LhjSiv_bQ","Iyy4pDmnKTZkAorzclO4Eg",39,179,4.58974358974359,157,630,4.01273885350319,196,4.12755102040816
"FvDa81O48IZx_LhjSiv_bQ","cP6pQuoPKIoaFQBa09e-Vg",39,179,4.58974358974359,79,253,3.20253164556962,118,3.66101694915254
"FvDa81O48IZx_LhjSiv_bQ","uyEUL3Oskfa1fOYCksyM8A",39,179,4.58974358974359,166,527,3.17469879518072,205,3.44390243902439
"FvDa81O48IZx_LhjSiv_bQ","1CaDfssfTHQAcm_U6QgldQ",39,179,4.58974358974359,4,18,4.5,43,4.58139534883721
"FvDa81O48IZx_LhjSiv_bQ","3wuzMFwVbbLCffN3gpikOQ",39,179,4.58974358974359,9,34,3.77777777777778,48,4.4375
"FvDa81O48IZx_LhjSiv_bQ","hsM6PF4Of6RMNcQV_c-FVQ",39,179,4.58974358974359,204,779,3.81862745098039,243,3.94238683127572
"FvDa81O48IZx_LhjSiv_bQ","sIyHTizqAiGu12XMLX3N3g",39,179,4.58974358974359,1242,4720,3.80032206119163,1281,3.82435597189696
"FvDa81O48IZx_LhjSiv_bQ","mDdqifuTrfXAOfxiLMGu5Q",39,179,4.58974358974359,582,2413,4.14604810996564,621,4.17391304347826
"FvDa81O48IZx_LhjSiv_bQ","AKot3AMTqwCvhmF3D7gfSw",39,179,4.58974358974359,23,77,3.34782608695652,62,4.12903225806452
"FvDa81O48IZx_LhjSiv_bQ","yxxLFua918P53BQADGCSCw",39,179,4.58974358974359,95,326,3.43157894736842,134,3.76865671641791
"FvDa81O48IZx_LhjSiv_bQ","2oRj5Qh18pCMPlvHFmyoow",39,179,4.58974358974359,49,176,3.59183673469388,88,4.03409090909091
"FvDa81O48IZx_LhjSiv_bQ","knx2oH7ORKVmamFlqdk9Xw",39,179,4.58974358974359,17,55,3.23529411764706,56,4.17857142857143
"FvDa81O48IZx_LhjSiv_bQ","6T0GnBbU5SI9GDydvbrQIw",39,179,4.58974358974359,55,209,3.8,94,4.12765957446809
"FvDa81O48IZx_LhjSiv_bQ","LH6aLuXW3yShrn_pzrVe8g",39,179,4.58974358974359,83,252,3.03614457831325,122,3.5327868852459
"FvDa81O48IZx_LhjSiv_bQ","IRYj1b1-mlXqABVsl9SoqQ",39,179,4.58974358974359,503,2108,4.19085487077535,542,4.21955719557196
"FvDa81O48IZx_LhjSiv_bQ","wZxrcIHmkhT4OHvIxPwd_A",39,179,4.58974358974359,48,186,3.875,87,4.19540229885058
"FvDa81O48IZx_LhjSiv_bQ","FzeYyIca3Bw8mS4MeUUAGw",39,179,4.58974358974359,29,90,3.10344827586207,68,3.95588235294118
"FvDa81O48IZx_LhjSiv_bQ","uYKwS-biARKgBkk5rY_PaQ",39,179,4.58974358974359,36,163,4.52777777777778,75,4.56
"FvDa81O48IZx_LhjSiv_bQ","zt1TpTuJ6y9n551sw9TaEg",39,179,4.58974358974359,859,3061,3.56344586728754,898,3.60801781737194
"FvDa81O48IZx_LhjSiv_bQ","BqrTtox0JbG-P_DKBB5bBw",39,179,4.58974358974359,453,1734,3.82781456953642,492,3.88821138211382
"FvDa81O48IZx_LhjSiv_bQ","BUpMSaHWxlWTgKTDIzz5Lw",39,179,4.58974358974359,90,316,3.51111111111111,129,3.83720930232558
"FvDa81O48IZx_LhjSiv_bQ","QRXv7Jvq_SuiiT_SKvbdig",39,179,4.58974358974359,190,758,3.98947368421053,229,4.09170305676856
"FvDa81O48IZx_LhjSiv_bQ","1U1GRksKXF7q8FKcW0e5VQ",39,179,4.58974358974359,217,940,4.33179723502304,256,4.37109375
"FvDa81O48IZx_LhjSiv_bQ","VnTREYYq-cquQ3f2re8iBg",39,179,4.58974358974359,39,159,4.07692307692308,78,4.33333333333333
"FvDa81O48IZx_LhjSiv_bQ","BqD7X5CHXnJ14YbBBlLx1w",39,179,4.58974358974359,240,964,4.01666666666667,279,4.09677419354839
"FvDa81O48IZx_LhjSiv_bQ","gMhbZgkF6G040yPEXlTBvQ",39,179,4.58974358974359,5,13,2.6,44,4.36363636363636
"FvDa81O48IZx_LhjSiv_bQ","Ieuv-XET6SR_qIscZzgD-A",39,179,4.58974358974359,90,361,4.01111111111111,129,4.18604651162791
"FvDa81O48IZx_LhjSiv_bQ","8Pzdk19tA2bKlKDSgwWqoQ",39,179,4.58974358974359,203,854,4.20689655172414,242,4.26859504132231
"FvDa81O48IZx_LhjSiv_bQ","a4cMKOjdVLTmJNhRl6-17g",39,179,4.58974358974359,119,425,3.57142857142857,158,3.82278481012658
"FvDa81O48IZx_LhjSiv_bQ","Xhg93cMdemu5pAMkDoEdtQ",39,179,4.58974358974359,616,1848,3,655,3.09465648854962
"FvDa81O48IZx_LhjSiv_bQ","5GKbGn9-fAgQ0njSh3OJ8A",39,179,4.58974358974359,120,423,3.525,159,3.78616352201258
"FvDa81O48IZx_LhjSiv_bQ","QozXMHqNzkVutP-FhcP30w",39,179,4.58974358974359,90,324,3.6,129,3.89922480620155
"FvDa81O48IZx_LhjSiv_bQ","3MmHmJXr8Ltk_Z5EGE4KUw",39,179,4.58974358974359,170,609,3.58235294117647,209,3.77033492822967
"FvDa81O48IZx_LhjSiv_bQ","alWTl5MRC4VE2t9W1mNSIQ",39,179,4.58974358974359,70,230,3.28571428571429,109,3.75229357798165
"FvDa81O48IZx_LhjSiv_bQ","V9euJerhCkh7PXKjtsE2rQ",39,179,4.58974358974359,74,297,4.01351351351351,113,4.21238938053097
"FvDa81O48IZx_LhjSiv_bQ","2e2e7WgqU1BnpxmQL5jbfw",39,179,4.58974358974359,629,2537,4.03338632750397,668,4.06586826347305
"FvDa81O48IZx_LhjSiv_bQ","_45p8kOA__aNycVVe-n-KA",39,179,4.58974358974359,105,292,2.78095238095238,144,3.27083333333333
"FvDa81O48IZx_LhjSiv_bQ","k8bSp5BfCNCKqTXcKALXtw",39,179,4.58974358974359,95,381,4.01052631578947,134,4.17910447761194
"FvDa81O48IZx_LhjSiv_bQ","RRtu1D6qpVcpiQnMM8EhIg",39,179,4.58974358974359,31,127,4.09677419354839,70,4.37142857142857
"FvDa81O48IZx_LhjSiv_bQ","9CLZ-Uwv3nmOlbbGCIhvrQ",39,179,4.58974358974359,44,124,2.81818181818182,83,3.65060240963855
"FvDa81O48IZx_LhjSiv_bQ","1FZpgQ0yWA7NqKdj2PMFGQ",39,179,4.58974358974359,3,5,1.66666666666667,42,4.38095238095238
"FvDa81O48IZx_LhjSiv_bQ","Pz7SWZQhxL6ZbhL9jE2NTA",39,179,4.58974358974359,131,521,3.97709923664122,170,4.11764705882353
"FvDa81O48IZx_LhjSiv_bQ","H52LFxw13LBS6_ewxCwlfg",39,179,4.58974358974359,41,95,2.31707317073171,80,3.425
